;bld_name;Techno;latitude;longitude;bld_azimut;cll_azimut;tilt;row_dist;N_panel;ratio;cll_layout;cll_alignment;Optimal tilt or max4dist;el cover ratio;el coverage;el production;el demand;th cover ratio;th coverage;th production;th demand;spec_prod_e;spec_prod_th;ICPe;ICPth
18;5.0;pv_3;47.3915063967918;8.17534599326814;110.0;110.0;7.0;0.6;144.0;0.5934065934065934;portrait;long;max4dist;0.3276087248016752;31407.28126243148;75422.60582666255;95868.26871428572;0.0;0.0;0.0;130230.729;237.57207096664217;0.0;58.70519862136725;0.0
19;5.0;pv_4;47.3915063967918;8.17534599326814;110.0;180.0;36.0;1.3238228822777534;103.0;0.42445054945054944;portrait;south;tilt;0.29255624803021163;28046.86100020355;58685.37674609678;95868.26871428572;0.0;0.0;0.0;130230.729;258.43362230383485;0.0;52.42403925271692;0.0
20;6.0;pv_1;47.3915399336744;8.17581514963247;190.0;190.0;20.0;0.6;156.0;0.6428571428571429;east-west;short;tilt;0.34009681518453155;32604.49286698344;79166.89741114009;95868.26871428572;0.0;0.0;0.0;130230.729;230.18412539064616;0.0;60.94297732146438;0.0
21;6.0;pv_2;47.3915399336744;8.17581514963247;190.0;180.0;20.0;0.6;150.0;0.6181318681318682;east-west;south;tilt;0.3352017940092557;32135.215661589977;76149.29779717104;95868.26871428572;0.0;0.0;0.0;130230.729;230.26662013017867;0.0;60.06582366652333;0.0
22;6.0;pv_3;47.3915399336744;8.17581514963247;190.0;190.0;7.0;0.6;144.0;0.5934065934065934;portrait;long;max4dist;0.3298050326649441;31617.83749484664;78060.78477992569;95868.26871428572;0.0;0.0;0.0;130230.729;245.88201505618684;0.0;59.09876167261054;0.0
23;6.0;pv_4;47.3915399336744;8.17581514963247;190.0;190.0;36.0;1.3238207930490722;112.0;0.46153846153846156;portrait;long;tilt;0.30005576157915353;28765.82638033994;63935.10104145257;95868.26871428572;0.0;0.0;0.0;130230.729;258.927200479403;0.0;53.767899776336336;0.0
24;7.0;pv_1;47.3906122628237;8.17412383384924;190.0;190.0;40.0;0.1;240.0;0.8237939484187701;superposed;long;none;0.3455392468873713;103054.42728445816;136991.66560874967;298242.3218571429;0.0;0.0;0.0;108014.58799999999;257.35008520209067;0.0;159.48337648498577;0.0
25;7.0;pv_2;47.3906122628237;8.17412383384924;190.0;370.0;40.0;0.1;240.0;0.8237939484187701;superposed;long;none;0.23034075797043105;68697.36247543556;84230.74724310395;298242.3218571429;0.0;0.0;0.0;108014.58799999999;158.23437056059902;0.0;106.31360157825779;0.0
26;8.0;pv_1;47.3909148247087;8.17420357111795;190.0;100.0;20.0;0.6;378.0;0.7450980392156863;east-west;long;tilt;0.29491026674274345;92049.40568174602;185411.77803760485;312126.82657142857;0.0;0.0;0.0;425091.732;228.29552583094758;0.0;84.44899603829911;0.0
27;8.0;pv_2;47.3909148247087;8.17420357111795;190.0;180.0;20.0;0.6;332.0;0.6544247328561055;east-west;south;tilt;0.2824846257094593;88171.02977791132;164255.15484332552;312126.82657142857;0.0;0.0;0.0;425091.732;230.26758470891988;0.0;80.89085300725809;0.0
28;8.0;pv_3;47.3909148247087;8.17420357111795;190.0;190.0;7.0;0.6;297.0;0.5854341736694678;portrait;long;max4dist;0.2719086115273428;84869.97203347288;156903.6577489043;312126.82657142857;0.0;0.0;0.0;425091.732;245.8829981842713;0.0;77.86235966373658;0.0
29;8.0;pv_4;47.3909148247087;8.17420357111795;190.0;190.0;36.0;1.3238597360231585;243.0;0.4789915966386555;portrait;long;tilt;0.25282814929952957;78914.44790878952;135186.12321757048;312126.82657142857;0.0;0.0;0.0;425091.732;258.9272277947994;0.0;72.39857606310966;0.0
30;9.0;pv_1;47.3911713875141;8.17553313083685;190.0;100.0;20.0;0.6;264.0;0.7164750957854406;east-west;long;tilt;0.3198431792110179;57741.372439267296;130854.15859892352;180530.2604285714;0.0;0.0;0.0;248700.63199999998;228.29502268929838;0.0;72.17671554908411;0.0
31;9.0;pv_2;47.3911713875141;8.17553313083685;190.0;180.0;20.0;0.6;240.0;0.6513409961685823;east-west;south;tilt;0.3124428026431148;56405.38053019425;119985.94153511431;180530.2604285714;0.0;0.0;0.0;248700.63199999998;230.26713779900615;0.0;70.50672566274281;0.0
32;9.0;pv_3;47.3911713875141;8.17553313083685;190.0;190.0;7.0;0.6;220.0;0.5970625798212005;portrait;long;max4dist;0.3032677115734733;54748.998949936016;117445.79132998844;180530.2604285714;0.0;0.0;0.0;248700.63199999998;245.88249896091165;0.0;68.43624868742002;0.0
33;9.0;pv_4;47.3911713875141;8.17553313083685;190.0;190.0;36.0;1.3238437524683266;176.0;0.47765006385696035;portrait;long;tilt;0.2791507182804179;50395.15186998661;98941.27627607307;180530.2604285714;0.0;0.0;0.0;248700.63199999998;258.9272036235468;0.0;62.99393983748325;0.0
34;10.0;pv_1;47.3919311502833;8.17562676986709;190.0;100.0;20.0;0.6;160.0;0.7379454926624738;east-west;long;tilt;0.3085388090353726;38041.08525416751;82212.65394813045;123294.32842857142;0.0;0.0;0.0;118233.246;228.29403370236955;0.0;77.95304355362195;0.0
35;10.0;pv_2;47.3919311502833;8.17562676986709;190.0;180.0;20.0;0.6;128.0;0.5903563941299791;east-west;south;tilt;0.2865323740794738;35327.81663517292;66338.2657372411;123294.32842857142;0.0;0.0;0.0;118233.246;230.26610787205433;0.0;72.39306687535436;0.0
36;10.0;pv_3;47.3919311502833;8.17562676986709;190.0;190.0;7.0;0.6;120.0;0.5534591194968553;portrait;long;max4dist;0.2803749150146946;34568.63685495455;66409.67419316532;123294.32842857142;0.0;0.0;0.0;118233.246;245.88157127219836;0.0;70.83737060441507;0.0
37;10.0;pv_4;47.3919311502833;8.17562676986709;190.0;190.0;36.0;1.3237964220506415;100.0;0.4612159329140461;portrait;long;tilt;0.2607758608203631;32152.184630229272;58277.62034063056;123294.32842857142;0.0;0.0;0.0;118233.246;258.927206617742;0.0;65.8856242422731;0.0
